"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"01023199999","2021-11-10T20:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.62","37","41","","","","","87","","","","","","VRB","54","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET055METAR ENDR 101920Z AUTO 27029G47KT 260V360 05/03 Q1003=","","","","","","","","","",""
"01023199999","2021-11-10T20:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.59","36","45","","","","","71","","","","","","260","","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 101950Z AUTO 26038KT 07/02 Q1002=","","","","","","","","","",""
"01023199999","2021-11-10T21:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.59","39","45","","","","","81","","","","","","260","53","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENDR 102020Z AUTO 26028G46KT 07/04 Q1002=","","","","","","","","","",""
"01023199999","2021-11-10T21:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.59","37","46","","","","","71","","","","","","240","","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 102050Z AUTO 24038KT 08/03 Q1002=","","","","","","","","","",""
"01023199999","2021-11-10T22:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.59","37","46","","","","","71","","","","","","240","","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 102120Z AUTO 24040KT 08/03 Q1002=","","","","","","","","","",""
"01023199999","2021-11-10T22:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.59","39","48","","","","","71","","","","","","230","","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 102150Z AUTO 23036KT 09/04 Q1002=","","","","","","","","","",""
"01023199999","2021-11-10T23:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.56","39","46","","","","","76","","","","","","230","","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 102220Z AUTO 23040KT 08/04 Q1001=","","","","","","","","","",""
"01023199999","2021-11-10T23:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.56","39","46","","","","","76","","","","","","230","","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 102250Z AUTO 23039KT 08/04 Q1001=","","","","","","","","","",""
"01023199999","2021-11-11T00:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.53","39","46","","","","","76","","","","","","230","","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 102320Z AUTO 23039KT 08/04 Q1000=","","","","","","","","","",""
"01023199999","2021-11-11T00:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","39","46","","","","","76","","","","","","220","","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 102350Z AUTO 22033KT 08/04 Q0999=","","","","","","","","","",""
"01023199999","2021-11-11T01:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.47","39","48","","","","","71","","","","","","220","","54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 110020Z AUTO 22047KT 09/04 Q0998=","","","","","","","","","",""
"01023199999","2021-11-11T01:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.47","41","46","","","","","82","","","","","","210","","52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 110050Z AUTO 21045KT 08/05 Q0998=","","","","","","","","","",""
"01023199999","2021-11-11T02:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.41","39","46","","","","","76","","","","","","210","","60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 110120Z AUTO 21052KT 08/04 Q0996=","","","","","","","","","",""
"01023199999","2021-11-11T02:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.41","43","46","","","","","87","","","","","","210","","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 110150Z AUTO 21049KT 08/06 Q0996=","","","","","","","","","",""
"01023199999","2021-11-11T03:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.38","43","45","","","","","93","","","","","","210","","61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 110220Z AUTO 21053KT 07/06 Q0995=","","","","","","","","","",""
"01023199999","2021-11-11T03:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.38","43","45","","","","","93","","","","","","220","","54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 110250Z AUTO 22047KT 07/06 Q0995=","","","","","","","","","",""
"01023199999","2021-11-11T04:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.38","43","43","","","","","100","","","","","","230","64","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENDR 110320Z AUTO 23041G56KT 06/06 Q0995=","","","","","","","","","",""
"01023199999","2021-11-11T04:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.38","41","41","","","","","100","","","","","","250","","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 110350Z AUTO 25033KT 05/05 Q0995=","","","","","","","","","",""
"01023199999","2021-11-11T05:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.35","41","43","","","","","93","","","","","","240","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 110420Z AUTO 24029KT 06/05 Q0994=","","","","","","","","","",""
"01023199999","2021-11-11T05:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.35","39","41","","","","","93","","","","","","230","53","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENDR 110450Z AUTO 23035G46KT 05/04 Q0994=","","","","","","","","","",""
"01023199999","2021-11-11T06:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.32","41","41","","","","","100","","","","","","230","","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 110520Z AUTO 23033KT 05/05 Q0993=","","","","","","","","","",""
"01023199999","2021-11-11T06:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.32","41","41","","","","","100","","","","","","220","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 110550Z AUTO 22027KT 05/05 Q0993=","","","","","","","","","",""
"01023199999","2021-11-11T07:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.29","39","41","","||RA","","","93","OVC:08 12","","","3.73","","210","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET054METAR ENDR 110620Z 21028KT 6000 RA OVC012 05/04 Q0992=","","","","","","","","","",""
"01023199999","2021-11-11T07:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.29","41","43","","","","","93","","","","","","290","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 110650Z AUTO 29016KT 06/05 Q0992=","","","","","","","","","",""
"01023199999","2021-11-11T08:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.32","39","43","","","","","87","","","","","","300","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 110720Z AUTO 30021KT 06/04 Q0993=","","","","","","","","","",""
"01023199999","2021-11-11T08:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.32","39","43","","","","","87","","","","","","310","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 110750Z AUTO 31019KT 06/04 Q0993=","","","","","","","","","",""
"01023199999","2021-11-11T09:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.35","37","43","","","","","81","","","","","","300","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 110820Z AUTO 30018KT 06/03 Q0994=","","","","","","","","","",""
"01023199999","2021-11-11T09:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.38","36","43","","","","","76","","","","","","280","37","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENDR 110850Z AUTO 28021G32KT 06/02 Q0995=","","","","","","","","","",""
"01023199999","2021-11-11T10:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.38","37","41","","","","","87","","","","","","280","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 110920Z AUTO 28029KT 05/03 Q0995=","","","","","","","","","",""
"01023199999","2021-11-11T10:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.38","36","43","","","","","76","","","","","","260","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 110950Z AUTO 26028KT 06/02 Q0995=","","","","","","","","","",""
"01023199999","2021-11-11T11:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.41","36","43","","","","","76","","","","","","270","47","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENDR 111020Z AUTO 27024G41KT 06/02 Q0996=","","","","","","","","","",""
"01023199999","2021-11-11T11:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.41","36","45","","","","","71","","","","","","260","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 111050Z AUTO 26035KT 07/02 Q0996=","","","","","","","","","",""
