"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"78A596CEEE525A09","electric_bike","2023-06-19 17:36:49","2023-06-19 17:45:21",,,,,41.92,-87.71,41.92,-87.68,"member"
"21647CCADBA6B95B","electric_bike","2023-06-02 17:03:05","2023-06-02 17:38:32",,,,,41.87,-87.63,41.93,-87.63,"member"
"2C39A1A6C32B7E06","electric_bike","2023-06-02 16:03:52","2023-06-02 16:19:43",,,,,41.93,-87.68,41.92,-87.7,"member"
"F2623BD01E005294","electric_bike","2023-06-04 10:56:44","2023-06-04 11:46:27",,,,,41.92,-87.71,41.89,-87.61,"member"
"F8D35B6233DB9B9F","electric_bike","2023-06-17 20:01:48","2023-06-17 20:10:11",,,,,41.8,-87.59,41.8,-87.58,"member"
"60ADAAB26EC26279","electric_bike","2023-06-18 16:30:29","2023-06-18 16:37:31",,,,,41.95,-87.65,41.94,-87.64,"member"
"A7C7552AD5CC495E","electric_bike","2023-06-09 13:45:35","2023-06-09 14:44:57",,,,,41.94,-87.64,41.89,-87.63,"casual"
"3D9648EBF44F0065","electric_bike","2023-06-25 12:55:06","2023-06-25 12:55:09",,,,,41.9,-87.63,41.9,-87.63,"member"
"DCA4A2BA67C6351B","electric_bike","2023-06-25 12:54:45","2023-06-25 12:54:52",,,,,41.9,-87.63,41.9,-87.63,"member"
"7AB27E16F496EA80","electric_bike","2023-06-25 16:38:12","2023-06-25 16:50:00",,,,,41.95,-87.65,41.96,-87.69,"member"
"BD1D8B2F61B639FA","electric_bike","2023-06-24 20:03:30","2023-06-24 20:03:52",,,,,41.9,-87.68,41.9,-87.68,"member"
"17B35C38AB75DDA6","electric_bike","2023-06-12 19:56:11","2023-06-12 19:58:58",,,,,41.92,-87.66,41.92,-87.65,"member"
"AED5B5FD471765D6","electric_bike","2023-06-18 17:28:19","2023-06-18 17:46:38",,,,,41.93,-87.7,41.94,-87.65,"member"
"1758D7F2EBFEFC3A","electric_bike","2023-06-22 18:03:58","2023-06-22 18:17:14",,,,,41.94,-87.69,41.93,-87.65,"member"
"A050684773DE95FD","electric_bike","2023-06-22 19:04:02","2023-06-22 19:09:52",,,,,41.93,-87.65,41.95,-87.66,"member"
"385F532C42A9B0AB","electric_bike","2023-06-22 14:40:33","2023-06-22 14:56:04",,,,,41.91,-87.64,41.91,-87.64,"member"
"35F3936E481BBE43","electric_bike","2023-06-22 19:38:43","2023-06-22 19:45:24",,,,,41.91,-87.63,41.92,-87.65,"member"
"5FDAF0E4DFDD6A7E","electric_bike","2023-06-30 17:28:45","2023-06-30 17:41:13",,,,,41.99,-87.67,41.98,-87.65,"member"
"1E1BA8971F280144","classic_bike","2023-06-30 18:05:47","2023-06-30 18:22:26","Cottage Grove Ave & 51st St","TA1309000067","Cottage Grove Ave & 51st St","TA1309000067",41.803038,-87.606615,41.803038,-87.606615,"member"
"AEF740557DBAF5FB","electric_bike","2023-06-30 17:22:11","2023-06-30 17:30:13",,,,,41.94,-87.64,41.95,-87.65,"member"
"BF268C8701A5C357","electric_bike","2023-06-25 16:12:30","2023-06-25 16:24:24",,,,,41.94,-87.65,41.94,-87.67,"member"
"19CC4BD815ED9F9C","electric_bike","2023-06-25 13:50:59","2023-06-25 13:57:20",,,,,41.92,-87.65,41.91,-87.65,"member"
"6744A8A4F8E29978","electric_bike","2023-06-25 11:31:06","2023-06-25 11:49:32",,,,,41.89,-87.63,41.91,-87.67,"member"
"044563544082686B","electric_bike","2023-06-15 19:10:16","2023-06-15 19:26:55",,,,,41.91,-87.62,41.95,-87.65,"member"
"45AB3FF3322CCF91","electric_bike","2023-06-15 19:00:06","2023-06-15 19:02:50",,,,,41.94,-87.65,41.95,-87.65,"member"
"9706F067CB684910","electric_bike","2023-06-15 20:20:35","2023-06-15 20:30:55",,,,,42.01,-87.66,42.0,-87.67,"member"
"2004439C75A26ED7","electric_bike","2023-06-03 21:31:01","2023-06-03 21:56:08",,,,,41.94,-87.64,41.94,-87.64,"member"
"C7E19F4C9D05C906","electric_bike","2023-06-18 08:26:38","2023-06-18 08:28:01",,,,,41.97,-87.71,41.97,-87.72,"member"
"51F75F9C0AAD2AD7","electric_bike","2023-06-18 08:43:21","2023-06-18 08:48:42",,,,,41.97,-87.73,41.97,-87.73,"member"
"AD2AEDF27E9365A3","electric_bike","2023-06-18 11:36:41","2023-06-18 12:03:20",,,,,41.97,-87.73,41.91,-87.71,"member"
"3B780A995A0219E3","electric_bike","2023-06-18 08:32:16","2023-06-18 08:39:34",,,,,41.97,-87.72,41.97,-87.73,"member"
"73EAB52DC692D9A1","electric_bike","2023-06-18 01:07:38","2023-06-18 01:14:07",,,,,41.9,-87.67,41.92,-87.68,"member"
"EAC18E1F19E5A05B","electric_bike","2023-06-17 20:24:58","2023-06-17 20:25:08",,,,,41.92,-87.68,41.92,-87.68,"member"
"DB04F0278D4E085B","electric_bike","2023-06-18 17:47:30","2023-06-18 18:01:14","California Ave & Milwaukee Ave","13084",,,41.9227085,-87.69716033333333,41.9,-87.66,"member"
"E113CD59DB0D940A","electric_bike","2023-06-29 10:24:37","2023-06-29 10:30:05",,,,,41.94,-87.66,41.95,-87.66,"member"
